"building","series","poi","x","y","z","floor","tick","direction","timestamp","AP_1","AP_2","AP_3","AP_4","AP_5","AP_6","AP_7","AP_8","AP_9","AP_10","AP_11","AP_12","AP_13","AP_14","AP_15","AP_16","AP_17","AP_18","AP_19","AP_20","AP_21","AP_22","AP_23","AP_24","AP_25","AP_26","AP_27","AP_28","AP_29","AP_30","AP_31","AP_32","AP_33","AP_34","AP_35","AP_36","AP_37","AP_38","AP_39","AP_40","AP_41","AP_42","AP_43","AP_44","AP_45","AP_46","AP_47","AP_48","AP_49","AP_50","AP_51","AP_52","AP_53","AP_54","AP_55","AP_56","AP_57","AP_58","AP_59","AP_60","AP_61","AP_62","AP_63","AP_64","AP_65","AP_66","AP_67","AP_68","AP_69","AP_70","AP_71","AP_72","AP_73","AP_74","AP_75","AP_76","AP_77","AP_78","AP_79","AP_80","AP_81","AP_82","AP_83","AP_84","AP_85","AP_86","AP_87","AP_88","AP_89","AP_90","AP_91","AP_92","AP_93","AP_94","AP_95","AP_96","AP_97","AP_98","AP_99","AP_100","AP_101","AP_102","AP_103","AP_104","AP_105","AP_106","AP_107","AP_108","AP_109","AP_110","AP_111","AP_112","AP_113","AP_114","AP_115","AP_116","AP_117","AP_118","AP_119","AP_120","AP_121","AP_122","AP_123","AP_124","AP_125","AP_126","AP_127","AP_128","AP_129","AP_130","AP_131","AP_132","AP_133","AP_134","AP_135","AP_136","AP_137","AP_138","AP_139","AP_140","AP_141","AP_142","AP_143","AP_144","AP_145","AP_146","AP_147","AP_148","AP_149","AP_150","AP_151","AP_152","AP_153","AP_154","AP_155","AP_156","AP_157","AP_158","AP_159","AP_160","AP_161","AP_162","AP_163","AP_164","AP_165","AP_166","AP_167","AP_168","AP_169","AP_170","AP_171","AP_172","AP_173","AP_174","AP_175","AP_176","AP_177","AP_178","AP_179","AP_180","AP_181","AP_182","AP_183","AP_184","AP_185","AP_186","AP_187","AP_188","AP_189","AP_190","AP_191","AP_192","AP_193","AP_194","AP_195","AP_196","AP_197","AP_198","AP_199","AP_200","AP_201","AP_202","AP_203","AP_204","AP_205","AP_206","AP_207","AP_208","AP_209","AP_210","AP_211","AP_212","AP_213","AP_214","AP_215","AP_216","AP_217","AP_218","AP_219","AP_220","AP_221","AP_222","AP_223","AP_224","AP_225","AP_226","AP_227","AP_228","AP_229","AP_230","AP_231","AP_232","AP_233","AP_234","AP_235","AP_236","AP_237","AP_238","AP_239","AP_240","AP_241","AP_242","AP_243","AP_244","AP_245","AP_246","AP_247","AP_248","AP_249","AP_250","AP_251","AP_252","AP_253","AP_254","AP_255","AP_256","AP_257","AP_258","AP_259","AP_260","AP_261","AP_262","AP_263","AP_264","AP_265","AP_266","AP_267","AP_268","AP_269","AP_270","AP_271","AP_272","AP_273","AP_274","AP_275","AP_276","AP_277","AP_278","AP_279","AP_280","AP_281","AP_282","AP_283","AP_284","AP_285","AP_286","AP_287","AP_288","AP_289","AP_290","AP_291","AP_292","AP_293","AP_294","AP_295","AP_296","AP_297","AP_298","AP_299","AP_300","AP_301","AP_302","AP_303","AP_304","AP_305","AP_306","AP_307","AP_308","AP_309","AP_310","AP_311","AP_312","AP_313","AP_314","AP_315","AP_316","AP_317","AP_318","AP_319","AP_320","AP_321","AP_322","AP_323","AP_324","AP_325","AP_326","AP_327","AP_328","AP_329","AP_330","AP_331","AP_332","AP_333","AP_334","AP_335","AP_336","AP_337","AP_338","AP_339","AP_340","AP_341","AP_342","AP_343","AP_344","AP_345","AP_346","AP_347","AP_348","AP_349","AP_350","AP_351","AP_352","AP_353","AP_354","AP_355","AP_356","AP_357","AP_358","AP_359","AP_360","AP_361","AP_362","AP_363","AP_364","AP_365","AP_366","AP_367","AP_368","AP_369","AP_370","AP_371","AP_372","AP_373","AP_374","AP_375","AP_376","AP_377","AP_378","AP_379","AP_380","AP_381","AP_382","AP_383","AP_384","AP_385","AP_386","AP_387","AP_388","AP_389","AP_390","AP_391","AP_392","AP_393","AP_394","AP_395","AP_396","AP_397","AP_398","AP_399","AP_400","AP_401","AP_402","AP_403","AP_404","AP_405","AP_406","AP_407","AP_408","AP_409","AP_410","AP_411","AP_412","AP_413","AP_414","AP_415","AP_416","AP_417","AP_418","AP_419","AP_420","AP_421","AP_422","AP_423","AP_424","AP_425","AP_426","AP_427","AP_428","AP_429","AP_430","AP_431","AP_432","AP_433","AP_434","AP_435","AP_436","AP_437","AP_438","AP_439","AP_440","AP_441","AP_442","AP_443","AP_444","AP_445","AP_446","AP_447","AP_448","AP_449","AP_450","AP_451","AP_452","AP_453","AP_454","AP_455","AP_456","AP_457","AP_458","AP_459","AP_460","AP_461"
"gf",3,101274,-14.25,33.75,10.02,2,0,0,"2014-08-14 14:22:57.197",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-76,NA,NA,NA,NA,NA,NA,NA,-79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-91,NA,-90,NA,-77,-81,-78,-76,-82,-60,-61,-61,-61,-62,NA,NA,NA,NA,NA,-75,-80,-75,-82,-81,NA,NA,NA,NA,NA,-86,-82,-83,-86,-85,-85,-63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gf",3,101274,-14.25,33.75,10.02,2,1,0,"2014-08-14 14:22:57.729",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-76,NA,NA,NA,NA,NA,NA,NA,-79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-91,NA,-90,NA,-77,-81,-78,-76,-82,-60,-61,-61,-61,-62,NA,NA,NA,NA,NA,-75,-80,-75,-82,-81,NA,NA,NA,NA,NA,-86,-82,-83,-86,-85,-85,-63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gf",3,101274,-14.25,33.75,10.02,2,2,0,"2014-08-14 14:22:58.242",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-77,NA,NA,NA,NA,NA,NA,NA,-81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-91,NA,-90,NA,-80,-80,-80,-79,-80,-62,-62,-62,-62,-62,NA,NA,NA,NA,NA,-75,-80,-75,-82,-77,NA,NA,NA,NA,NA,-87,-82,-86,-86,-87,-85,-63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gf",3,101274,-14.25,33.75,10.02,2,3,0,"2014-08-14 14:22:58.767",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-77,NA,NA,NA,NA,NA,NA,NA,-81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-91,NA,-90,NA,-80,-80,-80,-79,-80,-62,-62,-62,-62,-62,NA,NA,NA,NA,NA,-75,-80,-75,-82,-77,NA,NA,NA,NA,NA,-87,-82,-86,-86,-87,-85,-63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gf",3,101274,-14.25,33.75,10.02,2,4,0,"2014-08-14 14:22:59.322",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-77,NA,NA,NA,NA,NA,NA,NA,-81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-91,NA,-90,NA,-80,-80,-80,-79,-80,-62,-62,-62,-62,-62,NA,NA,NA,NA,NA,-75,-80,-75,-82,-77,NA,NA,NA,NA,NA,-87,-82,-86,-86,-87,-85,-63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
